employee_id,employee_name,department_id,job_title,hire_date,employment_level,location,employment_type
1590,Komal Yadav,1,HR Business Partner,2024-04-14,Mid,Hyderabad,Full-Time
1591,Arjun Jadhav,8,Customer Experience Analyst,2020-07-30,Senior,Hyderabad,Full-Time
1592,Harsh Saxena,7,Sales Analyst,2025-06-20,Junior,Chennai,Full-Time
1593,Avni Mishra,2,Instructional Designer,2022-08-01,Mid,Hyderabad,Full-Time
1594,Mohit Gupta,9,Insights Analyst,2018-03-05,Mid,Mumbai,Full-Time
1595,Bhavna Mehta,9,Market Research Associate,2022-11-03,Junior,Nagpur,Full-Time
1596,Gaurav Naik,4,Content Strategist,2022-07-06,Mid,Mumbai,Full-Time
1597,Shreya Nair,9,Research Analyst,2021-10-10,Mid,Mumbai,Full-Time
1598,Rutuja Bajaj,10,Analytics Consultant,2022-08-02,Mid,Delhi NCR,Full-Time
1599,Anushka Mishra,7,Sales Executive,2026-03-24,Junior,Bengaluru,Full-Time
1600,Nikhil Khan,6,Quality Analyst,2022-02-24,Mid,Remote,Full-Time
1601,Anushka Nair,6,Process Executive,2024-08-05,Junior,Delhi NCR,Full-Time
1602,Radhika Mishra,4,Brand Analyst,2024-04-29,Mid,Delhi NCR,Full-Time
1603,Avni Patil,5,Systems Analyst,2026-06-29,Junior,Nagpur,Contract
1604,Kavya Rao,4,Digital Marketing Executive,2024-11-25,Junior,Mumbai,Full-Time
1605,Bhavna Rao,4,Content Strategist,2022-12-03,Mid,Mumbai,Full-Time
1606,Riya Bajaj,7,Business Development Executive,2019-08-01,Mid,Pune,Contract
1607,Deepa Sharma,9,Insights Analyst,2024-01-21,Mid,Pune,Full-Time
1608,Neha Bhosale,3,Accounts Analyst,2024-05-28,Mid,Remote,Full-Time
1609,Anjali Jain,10,Analytics Consultant,2026-01-12,Junior,Remote,Full-Time
1610,Mihir More,1,HR Coordinator,2019-07-15,Lead,Mumbai,Full-Time
1611,Mihir Mehta,8,Support Analyst,2026-05-07,Mid,Bengaluru,Contract
1612,Priya More,4,Marketing Analyst,2023-02-01,Mid,Chennai,Full-Time
1613,Kabir Joshi,5,Software Engineer,2025-11-28,Mid,Pune,Full-Time
1614,Diya More,2,Training Analyst,2022-03-21,Senior,Delhi NCR,Full-Time
1615,Ishaan Singh,2,Training Analyst,2020-02-06,Senior,Mumbai,Contract
1616,Naina Mehta,9,Insights Analyst,2026-05-28,Junior,Hyderabad,Full-Time
1617,Kunal Yadav,1,HR Analyst,2025-09-18,Junior,Chennai,Full-Time
1618,Diya Mane,6,Supply Chain Analyst,2020-01-08,Lead,Delhi NCR,Full-Time
1619,Kavya Chavan,5,Cloud Engineer,2025-01-24,Junior,Delhi NCR,Full-Time
1620,Mohit Jain,3,FP&A Analyst,2026-06-20,Mid,Hyderabad,Full-Time
1621,Varun Nair,2,Instructional Designer,2023-03-19,Senior,Nagpur,Full-Time
1622,Pranav Kapoor,8,Team Lead - Support,2023-06-05,Senior,Hyderabad,Full-Time
1623,Mohit Patil,4,Content Strategist,2023-09-10,Mid,Delhi NCR,Full-Time
1624,Harsh Jadhav,5,Software Engineer,2022-12-16,Mid,Delhi NCR,Full-Time
1625,Aditya Rao,7,Account Manager,2021-10-23,Mid,Nagpur,Full-Time
1626,Anushka Yadav,6,Quality Analyst,2019-11-14,Senior,Chennai,Full-Time
1627,Aditi Saxena,6,Supply Chain Analyst,2018-03-23,Lead,Nagpur,Full-Time
1628,Anushka Gokhale,8,Customer Experience Analyst,2021-09-27,Senior,Mumbai,Full-Time
1629,Bhavna Bajaj,6,Operations Manager,2022-01-23,Mid,Hyderabad,Full-Time
1630,Dev Chavan,8,Customer Success Associate,2022-03-12,Mid,Pune,Full-Time
1631,Aniket Bhosale,9,Insights Analyst,2026-06-20,Mid,Remote,Full-Time
1632,Sneha Gokhale,2,L&D Specialist,2021-05-19,Mid,Pune,Full-Time
1633,Arjun Bajaj,8,Support Analyst,2022-03-28,Mid,Mumbai,Full-Time
1634,Mihir Iyer,1,HR Executive,2026-02-05,Junior,Pune,Contract
1635,Sakshi Saxena,6,Operations Manager,2019-09-14,Mid,Hyderabad,Contract
1636,Rutuja Sharma,9,Research Coordinator,2021-08-18,Mid,Delhi NCR,Full-Time
1637,Rohan Pawar,3,Senior Financial Analyst,2020-12-18,Lead,Nagpur,Full-Time
1638,Riya Gupta,5,Cybersecurity Analyst,2020-06-29,Lead,Remote,Full-Time
1639,Kunal Sharma,9,Insights Analyst,2023-12-25,Mid,Nagpur,Full-Time
1640,Diya Mishra,8,Customer Support Executive,2026-01-05,Junior,Nagpur,Full-Time
1641,Tanvi Rao,5,IT Support Specialist,2023-05-07,Mid,Bengaluru,Full-Time
1642,Pranav Mishra,1,HR Analyst,2019-11-25,Mid,Mumbai,Full-Time
1643,Rohan Gokhale,5,Systems Analyst,2023-04-24,Mid,Pune,Full-Time
1644,Avni Patil,3,Finance Executive,2021-06-29,Senior,Nagpur,Full-Time
1645,Pranav Chavan,3,Finance Executive,2020-05-06,Senior,Chennai,Full-Time
1646,Riya Sethi,4,Marketing Analyst,2025-12-13,Junior,Mumbai,Full-Time
1647,Aarav Kulkarni,7,Sales Executive,2022-03-19,Junior,Bengaluru,Full-Time
1648,Naina Pawar,5,Systems Analyst,2019-04-11,Mid,Remote,Full-Time
1649,Aarav Rao,8,Customer Support Executive,2024-02-19,Mid,Nagpur,Full-Time
1650,Kabir Kapoor,7,Sales Analyst,2025-08-03,Junior,Bengaluru,Full-Time
1651,Shreya Naik,4,Content Strategist,2025-09-06,Junior,Delhi NCR,Full-Time
1652,Mihir Sethi,5,IT Support Specialist,2021-09-14,Senior,Bengaluru,Contract
1653,Mohit Kulkarni,7,Business Development Executive,2023-04-25,Junior,Remote,Full-Time
1654,Deepa Joshi,10,Senior Data Analyst,2018-01-23,Senior,Mumbai,Contract
1655,Nikhil Kapoor,5,Systems Analyst,2019-01-23,Mid,Mumbai,Full-Time
1656,Aarav Jadhav,7,Sales Analyst,2020-07-14,Senior,Delhi NCR,Full-Time
1657,Janhavi Verma,8,Team Lead - Support,2022-10-12,Mid,Delhi NCR,Contract
1658,Sakshi Singh,6,Operations Analyst,2025-05-24,Junior,Hyderabad,Full-Time
1659,Radhika Mishra,2,Instructional Designer,2024-04-27,Junior,Chennai,Contract
1660,Rutuja Sethi,8,Team Lead - Support,2024-08-22,Junior,Hyderabad,Full-Time
1661,Ananya Jadhav,1,HR Coordinator,2020-08-07,Lead,Bengaluru,Full-Time
1662,Akash Singh,2,Learning Program Manager,2018-01-02,Senior,Remote,Full-Time
1663,Siddharth Nair,7,Business Development Executive,2021-09-01,Mid,Nagpur,Full-Time
1664,Janhavi Bajaj,8,Support Analyst,2025-12-02,Junior,Mumbai,Contract
1665,Isha Naik,9,Senior Research Analyst,2019-11-12,Lead,Bengaluru,Full-Time
1666,Harsh More,6,Operations Analyst,2023-07-01,Mid,Nagpur,Full-Time
1667,Anushka More,2,Instructional Designer,2022-02-06,Senior,Nagpur,Full-Time
1668,Chetan Jadhav,6,Supply Chain Analyst,2020-02-22,Senior,Pune,Full-Time
1669,Sakshi Rao,5,IT Support Specialist,2023-11-25,Mid,Mumbai,Full-Time
1670,Sameer Gupta,10,Reporting Analyst,2023-08-22,Senior,Delhi NCR,Full-Time
1671,Isha Yadav,5,Software Engineer,2025-10-19,Junior,Pune,Full-Time
1672,Chetan Pawar,10,Data Analyst,2025-02-02,Junior,Pune,Full-Time
1673,Rutuja Kulkarni,1,HR Analyst,2025-12-31,Junior,Mumbai,Full-Time
1674,Sneha Naik,8,Customer Support Executive,2019-05-05,Mid,Chennai,Full-Time
1675,Deepa Yadav,9,Senior Research Analyst,2021-02-10,Lead,Pune,Full-Time
1676,Bhavna Mane,8,Customer Experience Analyst,2021-07-20,Senior,Chennai,Contract
1677,Varun More,1,HR Executive,2025-06-14,Junior,Mumbai,Full-Time
1678,Isha Mehta,8,Customer Success Associate,2023-08-17,Junior,Remote,Full-Time
1679,Mohit Kulkarni,4,Marketing Manager,2020-03-24,Senior,Pune,Full-Time
1680,Nikhil Mishra,4,Marketing Analyst,2021-12-07,Junior,Remote,Full-Time
1681,Ananya Kulkarni,2,Training Analyst,2019-01-06,Mid,Pune,Full-Time
1682,Nikhil Mehta,8,Customer Experience Analyst,2020-06-09,Senior,Hyderabad,Full-Time
1683,Deepa Thakur,8,Customer Success Associate,2025-03-15,Mid,Delhi NCR,Full-Time
1684,Arjun Mishra,5,IT Support Specialist,2021-03-21,Mid,Nagpur,Full-Time
1685,Chetan Rao,8,Customer Experience Analyst,2021-01-22,Lead,Delhi NCR,Full-Time
1686,Komal Verma,3,Finance Executive,2023-06-30,Mid,Bengaluru,Full-Time
1687,Rahul Mishra,10,BI Analyst,2024-07-25,Junior,Nagpur,Full-Time
1688,Dev Shah,7,Sales Analyst,2025-08-25,Mid,Mumbai,Contract
1689,Harsh Patil,8,Customer Support Executive,2020-11-23,Mid,Bengaluru,Full-Time
1690,Rohan Khan,2,L&D Coordinator,2024-07-31,Junior,Chennai,Full-Time
1691,Pooja Shah,7,Sales Analyst,2018-02-02,Mid,Mumbai,Full-Time
1692,Rahul Kulkarni,10,Data Analyst,2021-06-08,Mid,Remote,Contract
1693,Mihir Khan,5,Cloud Engineer,2024-06-17,Mid,Hyderabad,Full-Time
1694,Vedant Khan,7,Sales Analyst,2024-09-27,Junior,Pune,Full-Time
1695,Naina Gokhale,8,Support Analyst,2023-09-08,Junior,Nagpur,Contract
1696,Janhavi Mane,1,HR Analyst,2023-09-29,Mid,Bengaluru,Full-Time
1697,Janhavi Saxena,7,Regional Sales Manager,2018-08-09,Lead,Bengaluru,Full-Time
1698,Varun Singh,5,IT Support Specialist,2019-11-09,Senior,Bengaluru,Full-Time
1699,Dev Iyer,4,Marketing Analyst,2020-01-27,Mid,Hyderabad,Full-Time
1700,Bhavna Verma,7,Sales Executive,2022-03-13,Junior,Remote,Contract
1701,Pooja More,7,Account Manager,2025-11-02,Junior,Remote,Full-Time
1702,Kabir Gokhale,8,Support Analyst,2019-01-28,Senior,Nagpur,Full-Time
1703,Naina Kapoor,9,Insights Analyst,2025-07-26,Junior,Mumbai,Full-Time
1704,Aditi Deshmukh,5,Systems Analyst,2026-04-21,Mid,Hyderabad,Full-Time
1705,Shreya Kapoor,5,Cloud Engineer,2023-08-16,Senior,Mumbai,Full-Time
1706,Janhavi Iyer,2,L&D Coordinator,2020-02-09,Mid,Chennai,Full-Time
1707,Janhavi Khan,7,Account Manager,2022-10-10,Mid,Pune,Full-Time
1708,Meera More,10,Data Analyst,2022-09-24,Mid,Remote,Full-Time
1709,Meera Saxena,4,Marketing Analyst,2026-03-21,Junior,Bengaluru,Full-Time
1710,Nikhil Sharma,2,Instructional Designer,2023-09-08,Mid,Nagpur,Full-Time
1711,Rutuja Yadav,8,Support Analyst,2021-05-25,Senior,Remote,Contract
1712,Rahul Verma,5,Software Engineer,2023-04-24,Mid,Bengaluru,Full-Time
1713,Ananya Singh,6,Quality Analyst,2022-04-20,Senior,Chennai,Contract
1714,Mihir Sethi,3,Finance Executive,2023-10-11,Senior,Nagpur,Full-Time
1715,Pranav Jain,5,IT Support Specialist,2018-06-13,Mid,Pune,Contract
1716,Vedant Rao,7,Sales Analyst,2020-10-30,Senior,Delhi NCR,Full-Time
1717,Kabir Rao,4,Marketing Analyst,2022-09-05,Junior,Mumbai,Full-Time
1718,Gaurav Kulkarni,7,Sales Executive,2023-12-17,Mid,Mumbai,Full-Time
1719,Isha Verma,7,Account Manager,2025-02-05,Junior,Hyderabad,Contract
1720,Komal Patil,6,Process Executive,2018-06-16,Mid,Mumbai,Full-Time
1721,Sneha Thakur,6,Quality Analyst,2026-02-19,Junior,Nagpur,Full-Time
1722,Tanvi Thakur,1,HR Executive,2026-05-17,Junior,Nagpur,Full-Time
1723,Janhavi Kapoor,8,Customer Success Associate,2024-05-27,Mid,Pune,Full-Time
1724,Naina Gupta,6,Supply Chain Analyst,2020-05-31,Senior,Bengaluru,Full-Time
1725,Chetan More,6,Operations Manager,2018-07-07,Senior,Delhi NCR,Full-Time
1726,Varun Singh,5,Cloud Engineer,2018-03-18,Senior,Delhi NCR,Full-Time
1727,Diya Deshmukh,6,Operations Analyst,2025-02-13,Junior,Chennai,Full-Time
1728,Sameer Bajaj,1,HR Business Partner,2021-03-24,Senior,Nagpur,Contract
1729,Riya Sharma,4,Content Strategist,2022-05-13,Mid,Chennai,Full-Time
1730,Rutuja Pawar,4,Digital Marketing Executive,2022-12-26,Mid,Bengaluru,Full-Time
1731,Rohan Mehta,3,Senior Financial Analyst,2018-05-13,Senior,Remote,Contract
1732,Radhika Verma,10,Reporting Analyst,2018-12-07,Mid,Delhi NCR,Full-Time
1733,Shreya Mishra,5,Systems Analyst,2023-03-30,Junior,Chennai,Contract
1734,Ishaan Chavan,5,Cybersecurity Analyst,2018-04-06,Senior,Remote,Full-Time
1735,Sameer Sethi,5,Software Engineer,2024-01-11,Junior,Mumbai,Full-Time
1736,Chetan Sethi,3,FP&A Analyst,2019-03-30,Senior,Nagpur,Contract
1737,Sameer Gupta,5,IT Support Specialist,2026-06-05,Junior,Chennai,Full-Time
1738,Siddharth Yadav,7,Sales Analyst,2025-09-14,Mid,Nagpur,Full-Time
1739,Ishaan Bajaj,9,Insights Analyst,2023-07-20,Mid,Bengaluru,Full-Time
1740,Karan Gokhale,5,Cloud Engineer,2018-01-14,Senior,Bengaluru,Full-Time
1741,Mohit Iyer,5,Systems Analyst,2025-04-29,Junior,Pune,Contract
1742,Ananya Kapoor,3,Finance Executive,2024-11-02,Junior,Pune,Full-Time
1743,Pooja More,6,Quality Analyst,2019-11-13,Senior,Chennai,Full-Time
1744,Priya Sethi,8,Customer Success Associate,2025-05-03,Junior,Bengaluru,Full-Time
1745,Zoya Jadhav,5,Systems Analyst,2020-09-07,Mid,Chennai,Full-Time
1746,Nikhil Jain,4,Digital Marketing Executive,2018-05-07,Mid,Remote,Full-Time
1747,Anjali Saxena,8,Support Analyst,2023-03-05,Mid,Bengaluru,Full-Time
1748,Aditya More,5,Cloud Engineer,2018-10-14,Mid,Remote,Full-Time
1749,Zoya Chavan,1,People Operations Specialist,2022-09-05,Senior,Pune,Full-Time
1750,Meera Bajaj,5,Software Engineer,2026-02-21,Junior,Chennai,Full-Time
1751,Neha Iyer,7,Sales Executive,2023-09-27,Mid,Mumbai,Full-Time
1752,Anjali Thakur,9,Market Research Associate,2024-07-02,Mid,Chennai,Full-Time
1753,Pooja Joshi,7,Regional Sales Manager,2019-08-05,Lead,Delhi NCR,Full-Time
1754,Zoya Pawar,4,Digital Marketing Executive,2025-10-12,Junior,Delhi NCR,Full-Time
1755,Neha Naik,4,Content Strategist,2022-12-27,Mid,Delhi NCR,Contract
1756,Ishaan Sharma,1,HR Analyst,2019-07-28,Mid,Chennai,Contract
1757,Zoya Kulkarni,5,Cybersecurity Analyst,2021-04-07,Senior,Delhi NCR,Full-Time
1758,Rutuja Saxena,7,Business Development Executive,2025-07-20,Junior,Bengaluru,Contract
1759,Diya Sharma,4,Digital Marketing Executive,2022-04-23,Mid,Delhi NCR,Full-Time
1760,Priya Thakur,6,Supply Chain Analyst,2020-11-28,Senior,Nagpur,Full-Time
1761,Tanvi Singh,6,Supply Chain Analyst,2019-11-29,Lead,Chennai,Contract
1762,Radhika Pawar,5,Systems Analyst,2023-06-11,Mid,Remote,Full-Time
1763,Janhavi Joshi,1,People Operations Specialist,2018-09-23,Senior,Bengaluru,Full-Time
1764,Tanvi Joshi,6,Quality Analyst,2026-03-05,Mid,Remote,Full-Time
1765,Rutuja Sethi,6,Process Executive,2025-02-28,Mid,Hyderabad,Full-Time
1766,Karan Bhosale,7,Sales Executive,2022-06-21,Mid,Delhi NCR,Contract
1767,Ananya Saxena,10,Data Analyst,2026-04-25,Junior,Remote,Contract
1768,Rutuja Kulkarni,6,Supply Chain Analyst,2020-09-29,Senior,Hyderabad,Full-Time
1769,Sameer Gupta,7,Sales Analyst,2023-02-12,Mid,Mumbai,Full-Time
1770,Arjun Bhosale,7,Regional Sales Manager,2018-09-18,Lead,Delhi NCR,Full-Time
1771,Sakshi Pawar,3,Finance Executive,2020-09-26,Senior,Mumbai,Contract
1772,Sneha Mehta,9,Research Coordinator,2018-07-29,Senior,Remote,Full-Time
1773,Rahul Mishra,5,Systems Analyst,2023-05-04,Mid,Remote,Full-Time
1774,Anjali Thakur,6,Operations Manager,2024-07-10,Junior,Hyderabad,Contract
1775,Aarav Gupta,8,Team Lead - Support,2024-11-21,Mid,Delhi NCR,Full-Time
1776,Priya Rao,7,Sales Analyst,2021-09-08,Mid,Delhi NCR,Contract
1777,Priya Rao,3,Senior Financial Analyst,2021-02-01,Senior,Remote,Full-Time
1778,Kabir Mane,10,Senior Data Analyst,2020-01-17,Senior,Remote,Full-Time
1779,Vedant Rao,2,Training Analyst,2018-09-26,Senior,Remote,Full-Time
1780,Deepa Gokhale,7,Sales Analyst,2024-01-16,Senior,Hyderabad,Full-Time
1781,Radhika Pawar,4,Content Strategist,2021-06-04,Senior,Delhi NCR,Contract
1782,Bhavna Joshi,3,Finance Executive,2025-07-15,Junior,Bengaluru,Full-Time
1783,Radhika Pawar,6,Supply Chain Analyst,2019-10-06,Senior,Nagpur,Full-Time
1784,Janhavi Verma,3,FP&A Analyst,2020-12-12,Senior,Delhi NCR,Full-Time
1785,Janhavi Iyer,7,Account Manager,2026-05-11,Junior,Nagpur,Full-Time
1786,Mohit Verma,8,Customer Success Associate,2022-07-14,Junior,Remote,Full-Time
1787,Varun Naik,1,People Operations Specialist,2025-11-24,Junior,Delhi NCR,Full-Time
1788,Kabir Chavan,1,HR Analyst,2022-10-18,Mid,Hyderabad,Contract
1789,Gaurav Kulkarni,6,Quality Analyst,2021-01-27,Mid,Remote,Contract
1790,Kunal Naik,5,Cybersecurity Analyst,2018-07-08,Senior,Remote,Full-Time
1791,Akash Nair,4,Marketing Analyst,2024-10-21,Junior,Chennai,Full-Time
1792,Anjali Pawar,6,Quality Analyst,2022-11-30,Senior,Mumbai,Full-Time
1793,Avni Sethi,10,BI Analyst,2026-03-20,Junior,Delhi NCR,Contract
1794,Kabir Mishra,3,Senior Financial Analyst,2018-12-27,Senior,Delhi NCR,Contract
1795,Arjun Gokhale,6,Quality Analyst,2021-04-08,Senior,Chennai,Full-Time
1796,Dev Kulkarni,9,Research Coordinator,2023-01-01,Mid,Remote,Full-Time
1797,Zoya Gupta,5,IT Support Specialist,2021-09-26,Mid,Pune,Full-Time
1798,Pranav Saxena,2,L&D Coordinator,2022-08-10,Mid,Pune,Contract
1799,Aditya Bhosale,5,IT Support Specialist,2024-05-06,Mid,Remote,Full-Time
1800,Aman Mishra,6,Operations Analyst,2025-02-11,Junior,Mumbai,Contract
1801,Ananya Mishra,2,Instructional Designer,2023-10-05,Senior,Hyderabad,Full-Time
1802,Nikhil Jain,8,Customer Experience Analyst,2022-11-01,Senior,Bengaluru,Full-Time
1803,Nikhil Bhosale,1,HR Business Partner,2025-04-07,Junior,Pune,Full-Time
1804,Kunal Sharma,6,Quality Analyst,2018-01-27,Senior,Hyderabad,Full-Time
1805,Sakshi More,5,Cybersecurity Analyst,2020-11-26,Lead,Chennai,Contract
1806,Rohan Jadhav,5,IT Support Specialist,2025-06-18,Junior,Bengaluru,Full-Time
1807,Aniket Sharma,8,Customer Experience Analyst,2020-04-24,Senior,Pune,Full-Time
1808,Kabir Jadhav,6,Quality Analyst,2018-10-11,Senior,Hyderabad,Full-Time
1809,Diya Jadhav,4,Content Strategist,2022-10-04,Senior,Chennai,Full-Time
1810,Kunal Sharma,2,Instructional Designer,2022-12-06,Junior,Hyderabad,Full-Time
1811,Dev Gokhale,1,HR Business Partner,2022-12-02,Mid,Mumbai,Full-Time
1812,Mihir Bhosale,10,Reporting Analyst,2023-09-07,Senior,Bengaluru,Full-Time
1813,Kavya Thakur,2,Training Analyst,2023-06-27,Mid,Nagpur,Full-Time
1814,Komal Pawar,3,Finance Executive,2019-01-07,Senior,Mumbai,Full-Time
1815,Meera Sethi,1,People Operations Specialist,2022-04-06,Senior,Chennai,Full-Time
1816,Tanvi Rao,10,Reporting Analyst,2018-09-25,Senior,Mumbai,Full-Time
1817,Isha Thakur,9,Senior Research Analyst,2018-03-06,Lead,Chennai,Full-Time
1818,Aarav Singh,2,L&D Specialist,2020-10-16,Mid,Bengaluru,Full-Time
1819,Dev Sethi,8,Customer Experience Analyst,2018-09-08,Senior,Delhi NCR,Full-Time
1820,Chetan Jadhav,6,Supply Chain Analyst,2019-10-08,Senior,Bengaluru,Full-Time
1821,Aditi Pawar,5,IT Support Specialist,2019-03-25,Senior,Delhi NCR,Full-Time
1822,Aditi Saxena,7,Sales Analyst,2020-12-22,Senior,Chennai,Full-Time
1823,Avni Jadhav,9,Insights Analyst,2018-05-21,Senior,Pune,Contract
1824,Bhavna Kulkarni,5,Software Engineer,2024-09-17,Junior,Pune,Full-Time
1825,Aman Nair,9,Insights Analyst,2019-01-13,Senior,Remote,Full-Time
1826,Sameer Saxena,9,Research Analyst,2024-01-08,Mid,Delhi NCR,Full-Time
1827,Varun Chavan,5,IT Support Specialist,2020-11-18,Mid,Mumbai,Full-Time
1828,Diya Bhosale,5,Systems Analyst,2024-05-28,Mid,Bengaluru,Full-Time
1829,Meera Rao,7,Sales Executive,2026-05-03,Junior,Hyderabad,Full-Time
1830,Karan Naik,3,Finance Executive,2026-03-10,Junior,Delhi NCR,Full-Time
1831,Sakshi Thakur,4,Marketing Analyst,2022-03-16,Mid,Nagpur,Full-Time
1832,Sneha Patil,8,Customer Success Associate,2020-01-17,Mid,Bengaluru,Full-Time
1833,Kavya Joshi,4,Brand Analyst,2024-06-01,Mid,Remote,Full-Time
1834,Anjali Thakur,5,Cloud Engineer,2020-12-12,Senior,Chennai,Full-Time
1835,Pranav Gokhale,10,Senior Data Analyst,2020-02-03,Senior,Remote,Full-Time
1836,Harsh Mehta,7,Sales Analyst,2021-11-03,Mid,Nagpur,Full-Time
1837,Nikhil Bajaj,10,Data Analyst,2019-06-02,Mid,Mumbai,Contract
1838,Janhavi Jain,7,Regional Sales Manager,2019-06-02,Lead,Nagpur,Contract
1839,Priya Kulkarni,10,Senior Data Analyst,2018-12-06,Lead,Nagpur,Contract
1840,Aditi Joshi,3,FP&A Analyst,2025-08-19,Junior,Bengaluru,Contract
1841,Rahul Verma,9,Market Research Associate,2023-11-21,Junior,Bengaluru,Full-Time
1842,Sneha Sethi,2,L&D Specialist,2025-08-18,Junior,Bengaluru,Contract
1843,Deepa Gupta,10,Data Analyst,2024-11-02,Junior,Nagpur,Full-Time
1844,Pooja Jain,5,Cloud Engineer,2023-11-08,Senior,Bengaluru,Full-Time
1845,Varun Rao,1,People Operations Specialist,2020-10-26,Senior,Mumbai,Full-Time
1846,Bhavna Gokhale,8,Customer Success Associate,2019-07-29,Mid,Nagpur,Full-Time
1847,Gaurav Bajaj,7,Sales Analyst,2022-05-21,Mid,Mumbai,Full-Time
1848,Meera Nair,10,BI Analyst,2021-02-05,Mid,Hyderabad,Full-Time
1849,Aarav Yadav,2,Training Analyst,2021-02-02,Senior,Delhi NCR,Contract
1850,Diya More,2,Instructional Designer,2025-01-18,Junior,Delhi NCR,Full-Time
1851,Aman Mane,6,Quality Analyst,2024-11-03,Junior,Delhi NCR,Full-Time
1852,Nikhil Iyer,5,Systems Analyst,2020-11-12,Mid,Remote,Full-Time
1853,Mihir Kapoor,3,FP&A Analyst,2019-02-27,Mid,Hyderabad,Full-Time
1854,Sneha Nair,8,Support Analyst,2022-11-07,Mid,Delhi NCR,Full-Time
1855,Harsh Verma,7,Sales Executive,2021-09-08,Mid,Pune,Full-Time
1856,Pranav Deshmukh,7,Account Manager,2023-06-12,Mid,Delhi NCR,Full-Time
1857,Sameer Bajaj,10,Analytics Consultant,2025-12-12,Junior,Nagpur,Full-Time
1858,Tanvi Nair,6,Operations Analyst,2024-08-15,Mid,Mumbai,Full-Time
1859,Sameer Iyer,5,Cloud Engineer,2025-07-18,Junior,Pune,Full-Time
1860,Rohan Sethi,7,Regional Sales Manager,2022-12-09,Senior,Pune,Full-Time
1861,Naina More,8,Customer Support Executive,2025-01-16,Junior,Hyderabad,Contract
1862,Aniket Rao,3,Finance Executive,2025-01-26,Mid,Pune,Full-Time
1863,Vedant Verma,9,Insights Analyst,2020-11-04,Senior,Hyderabad,Full-Time
1864,Yash Yadav,5,Cloud Engineer,2018-07-15,Senior,Bengaluru,Full-Time
1865,Rutuja Khan,6,Quality Analyst,2024-02-20,Mid,Bengaluru,Full-Time
1866,Rahul Thakur,9,Market Research Associate,2021-09-29,Mid,Chennai,Full-Time
1867,Meera Shah,2,Instructional Designer,2026-02-05,Junior,Bengaluru,Full-Time
1868,Karan Saxena,3,Finance Executive,2025-12-07,Junior,Chennai,Full-Time
1869,Deepa Mishra,10,Reporting Analyst,2021-08-15,Junior,Delhi NCR,Contract
1870,Aman Joshi,6,Operations Analyst,2022-06-19,Mid,Mumbai,Contract
1871,Harsh Singh,10,Reporting Analyst,2025-06-09,Junior,Chennai,Full-Time
1872,Rutuja Bajaj,2,Training Analyst,2022-04-27,Junior,Mumbai,Full-Time
1873,Gaurav Chavan,10,Reporting Analyst,2022-12-18,Senior,Delhi NCR,Full-Time
1874,Gaurav Mane,5,Systems Analyst,2025-10-18,Mid,Remote,Full-Time
1875,Aditi Sethi,2,Instructional Designer,2021-04-30,Mid,Remote,Full-Time
1876,Chetan Sethi,6,Operations Manager,2024-05-15,Mid,Nagpur,Full-Time
1877,Harsh Iyer,7,Account Manager,2022-01-30,Senior,Chennai,Full-Time
1878,Yash Singh,4,Content Strategist,2022-01-02,Junior,Hyderabad,Contract
1879,Priya Naik,6,Supply Chain Analyst,2019-01-31,Lead,Remote,Contract
1880,Kavya Naik,4,Digital Marketing Executive,2024-10-10,Junior,Remote,Full-Time
1881,Neha Pawar,6,Supply Chain Analyst,2018-08-06,Senior,Nagpur,Full-Time
1882,Neha Chavan,10,Data Analyst,2019-12-03,Mid,Chennai,Full-Time
1883,Kavya Mehta,9,Research Coordinator,2019-08-29,Mid,Delhi NCR,Full-Time
1884,Siddharth Singh,7,Account Manager,2023-07-04,Mid,Hyderabad,Full-Time
1885,Karan Deshmukh,4,Brand Analyst,2025-10-26,Junior,Bengaluru,Contract
1886,Aarav Kapoor,10,Data Analyst,2024-07-31,Junior,Chennai,Contract
1887,Radhika Iyer,2,Learning Program Manager,2018-10-18,Senior,Bengaluru,Full-Time
1888,Chetan Bajaj,3,Accounts Analyst,2024-09-29,Mid,Pune,Full-Time
1889,Meera Mishra,7,Account Manager,2021-09-21,Junior,Nagpur,Full-Time
1890,Chetan Nair,7,Regional Sales Manager,2019-07-22,Lead,Delhi NCR,Full-Time
1891,Pranav Mehta,2,Training Analyst,2022-10-29,Senior,Delhi NCR,Full-Time
1892,Sneha Mehta,3,Finance Executive,2021-12-09,Senior,Remote,Full-Time
1893,Akash Chavan,6,Supply Chain Analyst,2018-03-25,Lead,Pune,Full-Time
1894,Radhika Sharma,1,HR Coordinator,2018-01-08,Lead,Pune,Full-Time
1895,Rohan Mishra,5,Cybersecurity Analyst,2018-04-24,Lead,Chennai,Full-Time
1896,Pranav Kulkarni,10,Senior Data Analyst,2020-02-12,Senior,Hyderabad,Full-Time
1897,Sameer Verma,1,HR Analyst,2025-08-30,Mid,Remote,Full-Time
1898,Aditya Jadhav,6,Operations Analyst,2022-12-29,Junior,Delhi NCR,Full-Time
1899,Radhika Kulkarni,2,L&D Coordinator,2025-08-29,Junior,Remote,Full-Time
1900,Nikhil Jadhav,6,Operations Manager,2024-11-16,Mid,Remote,Full-Time
1901,Komal Singh,7,Sales Analyst,2018-09-26,Senior,Remote,Full-Time
